unknown,idk,a,tôi không biết thông tin này
unknown,idk,a,tôi không biết bạn có thể đặt câu hỏi chi tiết hơn không
ask_number, tính đến năm 2000   đại học quốc gia hà nội có bao nhiêu trường đại học thành viên, b, đhqghn có 5 trường thành viên tính đến năm 2000
ask_number, tính đến năm 2000   đại học quốc gia hà nội có bao nhiêu viện nghiên cứu, b, đhqghn có 1 viện nghiên cứu tính đến năm 2000
ask_number, theo quyết định số 14/2001/qđ–ttg   đại học quốc gia hà nội có mấy trường đại học thành viên, b, đhqghn có 3 trường thành viên.
ask_number, tính đến năm 2018   đại học quốc gia hà nội gồm bao nhiêu trường đại học thành viên, b, đhqghn có 7 trường thành viên vào năm 2018
ask_number, tính đến năm 2018   đại học quốc gia hà nội có bao nhiêu khoa trực thuộc, b, đhqghn có 5 khoa trực thuộc vào năm 2018
ask_number, tính đến năm 2018   đại học quốc gia hà nội có bao nhiêu trung tâm đào tạo, b, có 2 trung tâm đào tạo vào năm 2018
ask_number, tính đến năm 2018   đại học quốc gia hà nội có bao nhiêu viện nckh, b, có 7 viện nckh vào năm 2018
ask_number, tính đến năm 2011   đại học quốc gia hà nội có bao nhiêu trường đại học thành viên, b, có 6 trường thành viên vào năm 2011
ask_number, tính đến năm 2011   đại học quốc gia hà nội có bao nhiêu viện nghiên cứu thành viên, b, có 3 viện nghiên cứu thành viên vào năm 2011
ask_number, tính đến năm 2011   đại học quốc gia hà nội có bao nhiêu khoa đào tạo trực thuộc, b, có 5 khoa đào tạo vào năm 2011
ask_number, mặc dù mới được thành lập nhưng từ năm 1956 – 1959  trường đại học tổng hợp đã biên soạn được bao nhiêu giáo trình mới, b, 30
ask_number, đến năm 1965  trong hoàn cảnh chiến tranh và khó khăn  hệ thống đào tạo trường đại học tổng hợp đã có bao nhiêu giáo trình cơ sở và chuyên đề, b, 202
ask_number, đến năm 1965  đại học tổng hợp đã có bao nhiêu cán bộ giảng dạy, b, 315
ask_number, đến năm 1965  đại học tổng hợp đã có bao nhiêu cán bộ giảng dạy có trình độ tiến sĩ và phó tiến sĩ, b, 30
ask_number, trong năm học 1975 –1976  có bao nhiêu tập thể lớp tại đại học tổng hợp hà nội được thành đoàn hà nội công nhận danh hiệu tập thể sinh viên xhcn, b, 7
ask_number, những năm học đầu tiên  trường đại học tổng hợp hà nội chia các lĩnh vực đào tạo chuyên môn thành bao nhiêu ban, b, 2
ask_number, trong ngày đầu khai giảng  trường đại học tổng hợp hà nội có bao nhiêu sinh viên tựu trường, b, ngày đầu khai giảng có hơn 400 sinh viên về tựu trường
ask_number, ngày đầu mới thành lập  đại học tổng hợp hà nội có bao nhiêu cán bộ giảng dạy, b, tất cả có 43 cán bộ giảng dạy khi đại học tổng hợp mới thành lập.
ask_number, đến năm học 1968 – 1969  trường đại học tổng hợp hà nội có bao nhiêu khoa trực thuộc, b, đại học tổng hợp hà nội có 8 khoa trực thuộc vào năm 1968-1969
ask_number, đến năm học 1965 – 1966  trường đại học tổng hợp hà nội có bao nhiêu khoa trực thuộc, b, đại học tổng hợp hà nội có 7 khoa trực thuộc vào năm 1965-1966
ask_number, sau 30 năm thành lập  đội ngũ cán bộ khoa học của trường đại học tổng hợp hà nội đã có bao nhiêu đề tài nghiên cứu khoa học cấp nhà nước và cấp bộ, b, có tất cả 157 đề tài nghiên cứu khoa học cấp nhà nước và cấp bộ.
ask_number, đến năm 1986  trường đại học tổng hợp hà nội có bao nhiêu khoa trực thuộc, b, có 14 khoa trực thuộc vào năm 1986
ask_number, đến năm 1986  trường đại học tổng hợp hà nội có bao nhiêu trung tâm nghiên cứu khoa học, b, có 7 trung tâm nghiên cứu khoa học vào năm 1986
ask_number, đến năm 1986  trường đại học tổng hợp hà nội có bao nhiêu giáo sư và phó giáo sư, b, có 109 giáo sư và phó giáo sư tham gia giảng dạy vào năm 1986
ask_number, đến năm 1986  trường đại học tổng hợp hà nội có bao nhiêu tiến sĩ và phó tiến sĩ, b, có 264 tiến sĩ và phó tiến sĩ tham gia giảng dạy vào năm 1986
ask_number, riêng trong 2 năm 1988 – 1989  đội ngũ cán bộ trường đại học tổng hợp đã triển khai bao nhiêu đề tài nghiên cứu các cấp, b, có tất cả 94 đề tài nghiên cứu khoa học các cấp trong 2 năm 1988 - 1989
ask_number, tính đến năm học 1992 – 1993  trường đại học tổng hợp đã có bao nhiêu khoa trực thuộc, b, có 15 khoa trực thuộc đại học tổng hợp đến năm 1992-1993.
ask_number, năm giáo trình  của đại học tổng hợp có bao nhiêu đầu sách giáo trình được in, b, có tất cả 82 đầu sách giáo trình được in ra vào năm giáo trình.
ask_number, cơ cấu tổ chức của trung tâm giáo dục quốc phòng –  đại học quốc gia hà nội gồm bao nhiêu khoa, b, trung tâm giáo dục quốc phòng gồm 2 khoa.
ask_number, từ sau năm 1917 đến trước thế chiến thứ hai  đại học đông dương tiền thân  đại học quốc gia hà nội có bao nhiêu trường đại học thành viên, b, có 14 trường thành viên đại học đông dương đến năm 1917.
ask_number, trong năm học đầu tiên  đại học quốc gia việt nam có bao nhiêu sinh viên đăng kí học, b, khóa đầu tiên của đhqghn có 1149 sinh viên theo học.
ask_number,  đại học quốc gia hà nội có bao nhiêu đơn vị hỗ trợ/dịch vụ, b, 12
ask_number, tính đến nay  khoa các khoa học liên ngành –  đại học quốc gia hà nội có bao nhiêu chương trình đào tạo, b, khoa các khoa học liên ngành – đhqghn có 4 chương trình đào tạo
ask_number, bệnh viện  đại học quốc gia hà nội có quy mô bao nhiêu giường bệnh tại nội thành hà nội, b, bệnh viện đhqghn có 100 giường bệnh
ask_number, hiện tại   đại học quốc gia hà nội đang triển khai bao nhiêu chương trình đào tạo đại học, b, đhqghn có 136 chương trình đào tạo đại học
ask_number, năm 2017   giáo sư phan huy lê nhận giải thưởng hồ chí minh về kh&cn lần thứ mấy với công trình  lịch sử và văn hóa việt nam – tiếp cận bộ phận , b, năm 2017  gs. phan huy lê nhận giải thưởng hồ chí minh về kh&cn lần thứ v
ask_number, trong năm 2017   giáo sư thân đức hiền nhận giải thưởng nhà nước về kh&cn lần thứ mấy với cụm công trình  nghiên cứu cơ bản và định hướng ứng dụng các vật liệu từ liên kim loại đất hiếm – kim loại chuyển tiếp , b, năm 2017  gs. thân đức hiền nhận giải thưởng nhà nước về kh&cn lần thứ v
ask_number, năm học 2018 - 2019  trường đại học khoa học xã hội và nhân văn   đại học quốc gia hà nội tuyển sinh tại bao nhiêu ngành học, b, năm học 2018 - 2019 đại học khoa học xã hội và nhân văn tuyển sinh 24 ngành học
ask_number, tính đến năm 2018   đại học quốc gia hà nội đã áp dụng phương thức đào tạo theo tín chỉ được bao nhiêu năm, b, phương pháp học tín chỉ được 10 năm
ask_number, có bao nhiêu đơn vị thuộc  đại học quốc gia hà nội đang triển khai đào tạo bằng kép bậc đại học chính quy, b, có 5 đơn vị triển khai đào tạo bằng kép
ask_number, trong giai đoạn 2014 – 2020   đại học quốc gia hà nội có bao nhiêu ngành đào tạo cử nhân tài năng, b, có 4 ngành đào tạo cử nhân tài năng.
ask_number, trong giai đoạn 2014 – 2020   đại học quốc gia hà nội có bao nhiêu chuyên ngành đào tạo cử nhân đạt chuẩn quốc tế, b, có 15 ngành đào tạo cử nhận đạt chuẩn quốc tế.
ask_number, trong giai đoạn 2014 – 2020   đại học quốc gia hà nội có bao nhiêu chuyên ngành đào đào cử nhân trọng điểm, b, có 17 ngành đào tạo cử nhân đạt chuẩn quốc tế.
ask_number, trong giai đoạn 2014 – 2020   đại học quốc gia hà nội có bao nhiêu chuyên ngành đào đào thạc sĩ, b, có 168 chuyên nghành đào tạo thạc sĩ
ask_number, trong giai đoạn 2014 – 2020   đại học quốc gia hà nội có bao nhiêu chuyên ngành đào đào tiến sĩ, b, có 137 chuyên nghành đào tạo tiến sĩ
ask_number, tính đến nay   đại học quốc gia hà nội có tổng cộng bao nhiêu chương trình liên kết đào tạo quốc tế, b, có 26 chương trình liên kết đào tạo quốc tế
ask_number, theo quy chế đào tạo  chương trình đào tạo chuẩn được thiết kế có bao nhiêu tín chỉ, b, 120 đến 140 tín chỉ
ask_number, theo bảng xếp hạng qs năm 2017   đại học quốc gia hà nội được xếp thứ bao nhiêu trong top 150 đại học hàng đầu châu á, b, 139
ask_number, thông thường  thời gian đào tạo đối với chương trình đào tạo hệ đại học hệ chuẩn trong các đơn vị đào tạo tại  đại học quốc gia hà nội là bao lâu, b, thời gian đào tạo chuognw trình chuẩn là 4 năm
ask_number, tại các đơn vị đào tạo tại  đại học quốc gia hà nội  mỗi kì học  sinh viên phải đăng ký tối thiểu bao nhiêu tín chỉ đối với chương trình đào tạo chất lượng cao, b, chương trình chất lượng cao đăng kí tối thiểu 18 tín
ask_number, số tín chỉ tối thiểu để tham gia xét học bổng theo ngân sách đối với hệ chất lượng cao của  đại học quốc gia hà nội là bao nhiêu, b, tối thiểu học 16 tín chỉ mới đủ điều kiện xét học bổng
ask_number, thỏa thuận hợp tác giữa  đại học quốc gia hà nội và ubnd tỉnh quảng ninh diễn ra trong bao nhiêu lĩnh vực, b, có 3 lĩnh vực được thỏa thuận hợp tác giữa đhqghn và ubnd tỉnh quảng ninh. 
ask_number,  đại học quốc gia hà nội có bao nhiêu chuyên ngành đào tạo cử nhân , b, đhqghn hiện có 110 chuyên nghành đào tạo cử nhân
ask_number, có bao nhiêu chương trình đào tạo đại học chính quy bằng tiếng anh do đại học quốc gia hà nội cấp bằng của khoa quốc tế –  đại học quốc gia hà nội, b, 3
ask_number, đến nay  đại học quốc gia hà nội đã thiết lập quan hệ hợp tác với bao nhiêu trường đại học và tổ chức giáo dục  khoa học công nghệ quốc tế, b, đhqghn đã thiết lập 135 quan hệ hợp tác với các trường đại học và tổ chức quốc tế.
ask_number, nghiên cứu hệ sinh thái rừng ngập mặn  là giải thưởng quốc tế cosmos lần thứ bao nhiêu cosmos prize  2008 do  giáo sư tiến sĩ phan nguyên hồng  trung tâm nghiên cứu tài nguyên và môi trường –  đại học quốc gia hà nội tiến hành từ năm 1987, b, giải thưởng quốc tế cosmos lần thứ 16
ask_number, có bao nhiêu đơn vị trực thuộc  đại học quốc gia hà nội có chương trình giảng dạy chính quy bằng tiếng anh, b, có 4 đơn vị trực thuộc có chương trình giảng dạy bằng tiếng anh.
ask_number, mỗi năm  đại học quốc gia hà nội có bao nhiêu học kỳ, b, 2 học kỳ chính  một học kỳ phụ
ask_number, mỗi học kỳ phụ của  đại học quốc gia hà nội có ít nhất bao nhiêu tuần học và thi, b, 5 tuần học và 1 tuần thi
ask_number, mỗi học kỳ chính của  đại học quốc gia hà nội có ít nhất bao nhiêu tuần học và thi, b, có 15 tuần học và từ 3 đến 4 tuần thi
ask_number, thời gian của khóa học do  đại học quốc gia hà nội quy định đối với đào tạo bác sĩ là bao lâu, b, 12 học kỳ chính
ask_number, khóa luận  đồ án tốt nghiệp có khối lượng kiến thức  khoảng bao nhiêu tín chỉ, b, từ 5 đến 10 tín chỉ tùy theo chương trình đào tạo
ask_number, thời gian đào tạo thạc sĩ tại  đại học quốc gia hà nội là bao nhiêu năm, b, thời gian đào tạo thạc sĩ là 2 năm
ask_number, tìm về cội nguồn là một cụm công trình nghiên cứu về lịch sử việt nam thời trung đại của giáo sư phan huy lê được nhà nước trao tặng giải thưởng hồ chí minh gồm bao nhiêu tập, b, 0tìm về cội nguồn gồm 2 tập
ask_number, năm 2017  đại học  đại học quốc gia hà nội có bao nhiêu nhà giáo được phong tặng danh hiệu nhà giáo ưu tú , b, đhqghn có 9 nhà giáo ưu tú.
ask_number, năm 2017  đại học  đại học quốc gia hà nội có bao nhiêu nhà giáo được phong tặng danh hiệu nhà giáo nhân dân , b, đhqghn có 25 nhà giáo được phong làm nhà giáo nhân dân.
ask_number, năm 2016   đại học quốc gia hà nội có bao nhiêu cán bộ khoa học được công nhận đạt chuẩn chức danh phó giáo sư, b, có 28 cán bộ khoa học được công nhận chức danh phó giáo sư.
ask_number, năm 2016   đại học quốc gia hà nội có bao nhiêu cán bộ khoa học được công nhận đạt chuẩn chức danh giáo sư, b, có 8 cán bộ khoa học được công nhận chức danh giáo sư.
ask_number, công đoàn  đại học quốc gia hà nội gồm bao nhiêu phó chủ tịch và phó chủ tịch thường trực, b, 02 phó chủ tịch và 01 phó chủ tịch thường trực
ask_number, ban thường vụ công đoàn  đại học quốc gia hà nội  nhiệm kỳ 2017 - 2022 gồm bao nhiêu thành viên, b, ban thường vụ gồm 7 thành viên
ask_number, đhghn có mấy ktx dành cho sinh viên , b, hiện nay đhqghn có 3 ktx.
ask_number, tại các đơn vị đào tạo tại  đại học quốc gia hà nội  mỗi kì học  sinh viên phải đăng ký tối thiểu bao nhiêu tín chỉ đối với chương trình đào tạo chuẩn, b, chương trình đào tạo chuẩn tối thiểu 14 tín
ask_number, trong chương trình học  sinh viên  đại học quốc gia hà nội phải hoàn thành bao nhiêu tín chỉ về giáo dục thể chất, b, sinh viên phải hoàn thành 4 tín giáo dục thể chất
ask_number, có mấy loại bảng điểm mà nhà trường cấp cho sinh viên, b, 2 bản  một bản tiếng việt và một bản tiếng anh
ask_number, cuộc vận động xây dựng phong cách sinh viên  đại học quốc gia hà nội do hội sinh viên  đại học quốc gia hà nội phát động gồm mấy tiêu chí, b, xây dựng phong cách sinh viên đhqghn gồm 5 tiêu chí.
ask_number, hội sinh viên  đại học quốc gia hà nội hiện có bao nhiêu câu lạc bộ sinh viên, b, khoảng trên 100 câu lạc bộ
ask_number, trong giai đoạn 2013 - 2018  đoàn thanh niên  hội sinh viên  đại học quốc gia hà nội đã xây dựng thành công bao nhiêu công trình thanh niên , b, đoàn thanh niên  hôi sinh viên đhqghn có 75 công trình
ask_number, trong hai ngày 02-03/6/2017 đoàn tncs hồ chí minh  đại học quốc gia hà nội đã tổ chức đại hội đại biểu lần thứ mấy, b, đại hội đại biểu lần thứ v được tổ chức
ask_number, trong hai ngày 09-10/6/2018 hội sinh viên việt nam  đại học quốc gia hà nội đã tiến hành tổ chức đại hội khóa mấy , b, đhqghn tiến hành đại hội khóa iv 
ask_number, trong nhiệm kì 2013-2018  có bao nhiêu sinh viên  đại học quốc gia hà nội được trao danh hiệu sinh viên 5 tốt cấp trung ương, b, có 28 sinh viên đạt được danh hiệu sinh viên 5 tôt
ask_number, 2013-2018 của hội sinh viên  đại học quốc gia hà nội  có bao nhiêu sinh viên  đại học quốc gia hà nội đạt được giải thưởng sao tháng giêng, b, có 25 sinh viên
ask_number, trong năm học 2017 - 2018   đại học quốc gia hà nội có bao nhiêu tập thể  cá nhân được tuyên dương danh hiệu sinh viên 5 tốt cấp trung ương, b, có 7 tập thể và 3 cá nhân
ask_number, trong năm học 2017 – 2018   đại học quốc gia hà nội có bao nhiêu tập thể  cá nhân được tuyên dương danh hiệu sinh viên 5 tốt cấp thành phố , b, có 17 tập thể và 78 cá nhân
ask_number, sinh viên bị cảnh báo học vụ tối đa bao nhiêu lần thì sẽ bị buộc thôi học, b, sinh viên bị cảnh báo 2 lần bị buộc thôi học.
ask_number, sinh viên bị khiển trách trong phòng thi khi thi thì sẽ bị trừ bao nhiêu % số điểm của học phần đó, b, sinh viên bị khiển trách sẽ bị trừ 25%
ask_number, hằng năm  tại các cơ sở đào tạo của  đại học quốc gia hà nội có mấy lần xét tốt nghiệp, b, hằng năm các cơ sở đào tạo có 4 lần xét tốt nghiệp.
ask_number, chương trình đào tạo kỹ sư theo chương trình đào tạo chuẩn được thiết kế bao nhiêu tín chỉ, b, từ 140 đến 160 tín chỉ
ask_number, chương trình đào tạo dược sĩ theo chương trình đào tạo chuẩn được thiết kế bao nhiêu tín chỉ, b, từ 155 đến 175 tín chỉ
ask_number, chương trình đào tạo bác sĩ theo chương trình đào tạo chuẩn được thiết kế bao nhiêu tín chỉ, b, từ 205 đến 225 tín chỉ
ask_number, sinh viên có điểm trung bình chung học kì dưới 2 0 được đăng kí bao nhiêu tín chỉ mỗi học kì , b, không quá 18 tín chỉ trong mỗi học kỳ chính
ask_number, khóa luận tốt nghiệp có khối lượng kiến thức là bao nhiêu tín, b, khóa luận tốt nghiệp có khối lượng kiến thức là 7 tín chỉ
ask_number, chương trình đào tạo bằng kép được áp dụng cho đối tượng sinh viên năm thứ mấy trong hệ đào tạo chuẩn của  đại học quốc gia hà nội, b, sinh viên năm thứ hai
ask_number, số tín chỉ tối thiểu để có thể tham gia xét học bổng theo ngân sách đối với hệ đào tạo chính quy của  đại học quốc gia hà nội là, b, tối thiểu 15 tín chỉ mới được xét học bổng.
ask_number, sinh viên đạt kết quả rèn luyện loại xuất sắc có điểm rèn luyện trong khoảng nào, b, điểm rèn luyện đạt từ 90 đến 100 điểm
ask_number, sinh viên đạt kết quả rèn luyện loại kém có điểm rèn luyện trong khoảng nào, b, điểm rèn luyện dưới 35 điểm
ask_number, thời gian khiếu nại về kết quả đánh giá rèn luyện là bao lâu kể từ ngày công bố, b, được khiếu nại kết quả rèn luyện trong 10 ngày
ask_number, trong quy chế sinh viên quy định quyền của sinh viên gồm bao nhiêu điều, b, quyền của sinh viên gồm 14 điều.
ask_number, trong quy chế sinh viên quy định nghĩa vụ của sinh viên gồm bao nhiêu điều, b, nghĩa vụ của sinh viên gồm 15 điều
ask_number, sinh viên khi nhập trường phải nộp đầy đủ hồ sơ theo quy định trường hợp đặc biệt  sinh viên được phép nộp bổ sung nhưng không vượt quá bao nhiêu ngày kể từ ngày nhập học, b, không quá 15 ngày
ask_number, điểm trung bình chung học kỳ và điểm trung bình chung tích lũy được tính theo công thức và được làm tròn đến mấy chữ số thập phân, b, điểm trung bình tích lũy được làm trón đến 2 chữ số sau dấu phảy
ask_number, chậm nhất bao lâu sau khi sinh viên có quyết định buộc thôi học  đơn vị đào tạo phải thông báo trả về địa phương nơi sinh viên có hộ khẩu thường trú, b, chậm nhất 1 tháng sau khi có quyết định.
ask_number, trong quy chế đào tạo của  đại học quốc gia hà nội quy định chương trình đào tạo chất lượng cao được thiết kế nhiều hơn chương trình đào tạo chuẩn tương ứng ít nhất là bao nhiêu tín chỉ, b, 15 tín chỉ
ask_number, trong quy chế đào tạo của  đại học quốc gia hà nội quy định mỗi năm có mấy kì học chính và mấy kì học phụ , b, mỗi năm gồm 2 kì học chính  1 kì học phụ
ask_number, quy chế đào tạo của  đại học quốc gia hà nội quy định  mỗi học kỳ phụ có ít nhất mấy tuần , b, ít nhất 5 tuần học và 1 tuần thi  được tổ chức trong thời gian giữa hai học kỳ chính
ask_number, hiệu lực của quyết định kỉ luật được chấm dứt đối với trường hợp bị khiển trách là, b, 3 tháng kể từ khi có quyết định 
ask_number, hiệu lực của quyết định kỉ luật được chấm dứt đối với trường hợp bị cảnh cáo là, b, 6 tháng kể từ khi có quyết định
ask_number, số tín chỉ đăng ký học tối thiểu đối với chương trình đào tạo chuẩn của mỗi kỳ không bao gồm các học phần ngoại ngữ  giáo dục thể chất  giáo dục quốc phòng - an ninh  kỹ năng bổ trợ  tự chọn tự do, b, tối thiểu 14 tín
