intent,q,noisyq,a
unknown,idk,a,Xin lỗi, mình chưa nghe rõ, bạn có thể nói lại được không
ask_who,ai đang đứng trong ảnh kia,ai cho mình cái này
ask_who,ai đang đứng trong ảnh kia,ai đang đứng cho bạn kia
ask_who,ai đang đứng trong ảnh kia,ai đang đứng trong anh kia
ask_who,ai đang đứng trong ảnh kia,ai đang đứng trong ảnh kia
ask_who,ai đang đứng trong ảnh kia,ai đang đứng trong ảnh kia
ask_who,ai đang đứng trong ảnh kia,ai đang đứng trong ảnh kia
ask_who,ai đang đứng trong ảnh kia,ai đánh đức trong anh
ask_who,người kia là ai,ngày kia là
ask_who,người kia là ai,người chết là ai
ask_who,người kia là ai,người kia là ai
ask_who,người kia là ai,người kia là ai
ask_who,người kia là ai,người kia là ai
ask_who,người kia là ai,người kia là ai
ask_who,người kia là ai,người kia là ai
ask_who,người kia là ai,người kia là ai
ask_who,người kia là ai,người kia là ai
ask_who,người kia là ai,người kia là ai
ask_who,nhân vật nào đang đứng trong ảnh,nhân vật đáng đứng trong
ask_who,nhân vật nào đang đứng trong ảnh,nhân vật nào đang đứng trong ảnh
ask_who,nhân vật nào đang đứng trong ảnh,nhân vật nào đáng đứng trong anh
ask_who,nhân vật nào đang đứng trong ảnh,nhưng trong ảnh
ask_who,người trong ảnh kia là ai,người chồng anh kia là ai
ask_who,người trong ảnh kia là ai,người chồng anh kia là ai
ask_who,người trong ảnh kia là ai,người tên anh là ai
ask_who,người trong ảnh kia là ai,người tiếng anh là ai
ask_who,người trong ảnh kia là ai,người trên ảnh là ai
ask_who,người trong ảnh kia là ai,người trong ảnh kia là ai
ask_who,người trong ảnh kia là ai,người trong ảnh kia là ai
ask_who,người trong ảnh kia là ai,người trong ảnh kia là ai
ask_who,người trong ảnh kia là ai,người trong ảnh kia là ai
ask_who,người trong ảnh kia là ai,người trong ảnh kia là a
ask_who,ai là người trong ảnh,ai là người đông anh
ask_who,ai là người trong ảnh,ai là người đóng băng
ask_who,ai là người trong ảnh,ai là người trong ảnh
ask_who,ai là người trong ảnh,ai là người trong ảnh
ask_who,ai là người trong ảnh,ai là người trong ảnh
ask_who,ai là người trong ảnh,ai là người trong ảnh
ask_who,ai là người trong ảnh,ai là người trong ảnh kia
ask_who,ai là người trong ảnh,ai là người trong ảnh kia
ask_who,ai là người trong ảnh,ai là người trong các thế kỉ
ask_who,ai là nhân vật chính trong bức tranh này,ai là nhân vật chính trong bức tranh
ask_who,ai là nhân vật chính trong bức tranh này,ai là nhân vật chính trong bức tranh này
